CustomerID,Name,Gender,Email,DateOfRegistration,ShippingAddress,PreferredPaymentMethod,PreferredCategories,LoyaltyPoints,PhoneVerified,EmailVerified
CUST_178,Erin Johnston,Female,erinjohnston@yahoo.com,1/7/2025,"951 Parsons Light Suite 872 Donaldport, AZ 17036",Bank Transfer,Books,304,Yes,Yes
CUST_179,Christopher Hancock,Male,christopherhancock@live.com,1/8/2025,"1405 Gregory Club Calvinbury, ME 28521",Pay,Fashion,2751,No,No
CUST_180,Amy Jones,Female,amyjones@outlook.com,1/8/2025,"33132 Paul Port Jacobview, VA 76429",Bank Transfer,Groceries,850,No,Yes
CUST_181,Eric Bright,Male,ericbright@yahoo.com,1/12/2025,"07897 Ramirez Union Suite 203 Port Rebeccamouth, MI 38236",PayPal,Electronics,2931,No,Yes
CUST_182,Sharon Garrett,Female,sharongarrett@yahoo.com,1/2/2025,"62877 Marc Fields Suite 658 Lake Mark, WI 99827",Bank Transfer,Books,4512,Yes,No
CUST_183,Joshua Stevenson,Male,joshuastevenson@hotmail.com,1/13/2025,"198 Barrett Mount Suite 064 Jamesberg, VI 32043",Mobile Payment,Books,269,Yes,Yes
CUST_184,Michelle Garrett,Female,michellegarrett@yahoo.com,1/18/2025,"14988 Rivers Ramp South Sarah, KY 12675",Credit Card,Fashion,872,No,Yes
CUST_185,Leslie Robinson,Male,leslierobinson@gmail.com,1/8/2025,"161 Steven Turnpike Apt. 077 Kathleenmouth, IL 38290",Credit Card,Fashion,4308,No,Yes
CUST_186,Jordan Ortiz,Female,jordanortiz@live.com,1/7/2025,"712 Candice Trafficway Stewartstad, AS 97954",BankTrans,Home Appliances,4646,Yes,No
CUST_187,Michael Johnson,Male,unknown,1/4/2025,"595 Ellison Lakes Simpsonbury, FL 79977",PayPal,Groceries,2605,Yes,No
CUST_188,Kristen Carter,Female,kristencarter@outlook.com,1/3/2025,"961 Morgan Loop West Teresaview, NC 23677",Crdit Card,Groceries,3612,Yes,No
CUST_189,Jeremy Maldonado,Male,jeremymaldonado@live.com,1/2/2025,"57488 Golden Forge Port Heather, NE 87957",Bank Transfer,Groceries,4902,Yes,Yes
CUST_190,John Fuentes,Male,unknown,1/7/2025,"86414 Rodriguez Rue New Geraldberg, IA 85776",Credit Card,Home Appliances,1746,No,Yes
CUST_191,Gina Brown,Female,ginabrown@live.com,1/21/2025,"PSC 9900, Box 6410 APO AP 82069",Bank Transfer,Fashion,2372,No,No
CUST_192,Evan Collins,Male,evancollins@yahoo.com,1/10/2025,"69106 Neal Loop Suite 160 West Sharonview, NJ 21622",PayPal,Books,3243,No,Yes
CUST_193,Ryan Rodriguez,Male,ryanrodriguez@yahoo.com,1/21/2025,"556 Brian Junction Apt. 074 Kellymouth, MH 59440",Credit,Books,2506,No,Yes
CUST_194,Nicole Morris,Female,nicolemorris@outlook.com,1/5/2025,"085 Stephanie Station Suite 358 New Kelseyshire, MD 27796",Mobile Payment,Home Appliances,2529,No,No
CUST_195,Jasmine Phillips,Female,jasminephillips@live.com,1/18/2025,Unit 8274 Box 7274 DPO AE 20176,Pay,Electronics,276,No,Yes
CUST_196,Sara Salas,Female,sarasalas@hotmail.com,1/13/2025,"473 Booth Lock Suite 844 New Daleview, FM 87538",Pay,Fashion,1749,No,No
CUST_197,Lisa Carr,Female,lisacarr@live.com,1/20/2025,"4247 Marshall Manor Apt. 628 Jaclynburgh, ID 38248",Bank Transfer,Books,200,Yes,No
CUST_198,Thomas Mendoza,Male,thomasmendoza@aol.com,1/8/2025,"95395 Schultz Bridge West Thomas, NY 68418",PayPal,Electronics,3809,No,No
CUST_199,Larry Johnson,Male,larryjohnson@yahoo.com,1/17/2025,"33916 Candace Crossing Suite 897 Martinezfort, DC 29010",PayPal,Electronics,1630,No,Yes
CUST_200,Jeanne Robertson,Female,unknown,1/11/2025,"991 Bradley Mountains Andrewview, AZ 42649",Credit Card,Electronics,1292,Yes,No
CUST_201,Gregory Rivera,Male,gregoryrivera@hotmail.com,1/28/2025,"0396 Sophia Island Apt. 423 Michelleside, CO 45175",Bank Transfer,Groceries,3964,Yes,Yes
CUST_202,Kimberly White,Female,kimberlywhite@aol.com,1/24/2025,"90028 Lopez Forge Freemanfurt, WY 25722",Credit Card,Fashion,3857,Yes,Yes
CUST_203,Kathleen Ross,Female,kathleenross@hotmail.com,1/26/2025,"621 Fields Wells Apt. 489 Michaelside, MO 49405",Crdit Card,Groceries,1738,No,No
CUST_204,Marie Carlson,Female,mariecarlson@outlook.com,1/23/2025,"043 Combs Garden North Samantha, IL 95897",Mobile Payment,Home Appliances,3751,No,Yes
CUST_205,Deborah Kim,Female,unknown,1/11/2025,"706 Hensley Highway Jessicaland, NE 64022",BankTrans,Fashion,207,Yes,Yes
CUST_206,Laurie Ramirez,Female,unknown,1/6/2025,"33705 Shelby Tunnel Bergerfort, RI 80051",Mobile Payment,Groceries,410,Yes,Yes
CUST_207,Stephanie Price,Female,stephanieprice@outlook.com,1/23/2025,"2315 Erica Extension West Oscar, UT 60103",Credit Card,Electronics,2621,No,No
CUST_208,Roberto George,Male,robertogeorge@outlook.com,1/11/2025,"3153 Kara Underpass Port Nicholasside, MA 92282",Crdit Card,Electronics,4026,No,No
CUST_209,Mary Berry,Female,maryberry@hotmail.com,1/9/2025,"4727 Nicole Fork Edwardstad, AK 01230",Bank Transfer,Books,4193,No,No
CUST_210,Heidi Silva,Female,unknown,1/18/2025,"457 Palmer Camp Suite 053 New Matthew, AR 03392",Mobile Payment,Books,2285,Yes,No
CUST_211,Judith Campbell,Female,judithcampbell@outlook.com,1/27/2025,"8925 Lance Mount Kendraberg, IL 57347",PayPal,Groceries,862,No,No
CUST_212,Justin Garcia,Male,unknown,1/22/2025,"1249 Watson Bridge Lake Robinmouth, OK 48527",Credit Card,Fashion,3030,No,No
CUST_213,Stephanie Edwards,Female,stephanieedwards@gmail.com,1/28/2025,USNV Riley FPO AP 24181,Bank Transfer,Electronics,451,Yes,No
CUST_214,Alexander Brooks,Male,alexanderbrooks@hotmail.com,1/4/2025,"797 Ellen Flat Lake Lauren, FL 75232",Bank Transfer,Electronics,3501,Yes,Yes
CUST_215,Todd Medina,Male,toddmedina@hotmail.com,1/4/2025,"92349 Barker Shoals Carrillofurt, MA 54559",Credit Card,Books,4343,No,Yes
CUST_216,Rhonda Jenkins,Female,rhondajenkins@yahoo.com,1/16/2025,"47447 Jody Coves South Kellymouth, VT 06815",Bank Transfer,Electronics,2188,Yes,No
CUST_217,Devon Gonzalez,Male,devongonzalez@yahoo.com,1/28/2025,"6915 Amanda Roads East Robertburgh, ME 49338",Mobile Payment,Books,293,Yes,Yes
CUST_218,Nicholas Hunt,Male,nicholashunt@outlook.com,1/18/2025,Unit 9069 Box 2033 DPO AP 14600,BankTrans,Groceries,286,No,Yes
CUST_219,Ryan Reyes,Male,ryanreyes@live.com,1/18/2025,"8394 Thomas Well Apt. 743 Markmouth, VA 19239",PayPal,Groceries,2696,Yes,No
CUST_220,Barry Logan,Male,unknown,1/19/2025,"04973 Adriana Via Dudleyton, HI 33693",PayPal,Home Appliances,3304,No,Yes
CUST_221,Joseph Snyder,Male,josephsnyder@outlook.com,1/13/2025,"9035 Howard Neck Apt. 939 Port Sarah, MH 96736",Pay,Groceries,1340,Yes,Yes
CUST_222,Don Hughes,Male,donhughes@outlook.com,1/15/2025,"2351 Bonilla Crossing Apt. 310 South Martin, SC 01629",Bank Transfer,Books,4956,No,No
CUST_223,Erik Saunders,Male,eriksaunders@hotmail.com,1/4/2025,"8257 Cindy Brooks Lake Edwardland, NV 82943",Crdit Card,Electronics,3835,Yes,Yes
CUST_224,Joy Andrews,Female,joyandrews@outlook.com,1/23/2025,"664 Melissa Ferry North Nicoleland, OK 16130",PayPal,Home Appliances,1698,No,Yes
CUST_225,Leslie Scott,Female,lesliescott@live.com,1/3/2025,"30343 Davis Motorway Apt. 122 West Robert, HI 24311",Credit,Home Appliances,3143,Yes,Yes
CUST_226,Joseph Esparza,Male,josephesparza@hotmail.com,1/13/2025,"09119 Bowers Islands Cookland, UT 07351",PayPal,Books,996,No,Yes
CUST_227,Jesus Shelton,Male,jesusshelton@aol.com,1/21/2025,"00586 Ramirez Trail Apt. 975 Collinshaven, ID 72870",PayPal,Books,2211,Yes,No
CUST_228,Jeffrey Martinez,Male,unknown,1/18/2025,USS Hunter FPO AE 13886,Credit Card,Groceries,162,No,Yes
CUST_229,Jessica Gentry,Female,jessicagentry@yahoo.com,1/28/2025,"099 Reyes Course West John, VI 70839",Mobile Payment,Fashion,3546,Yes,No
CUST_230,Ricky Johnson,Male,unknown,1/11/2025,"41435 Jason Inlet Jeremyport, CT 63249",Credit Card,Electronics,3070,No,Yes
CUST_231,Brett Burton,Male,brettburton@yahoo.com,1/10/2025,"40445 Davis Isle Emilychester, NC 25956",Credit Card,Groceries,3144,Yes,No
CUST_232,Rebecca Jefferson,Female,rebeccajefferson@hotmail.com,1/14/2025,"60900 Bowers Summit Apt. 356 Jorgebury, TN 76284",Credit Card,Books,615,No,Yes
CUST_233,Jesse Lee,Male,jesselee@hotmail.com,1/28/2025,"1267 Dawn Drives Moralesville, MO 40858",Mobile Payment,Fashion,623,Yes,No
CUST_234,Melissa Brock,Female,melissabrock@gmail.com,1/4/2025,"215 Ronald Path Apt. 667 Port Gregory, OH 51516",Mobile Payment,Home Appliances,666,No,No
CUST_235,Charles Reese,Male,charlesreese@live.com,1/8/2025,"31923 Michael Trafficway Hayleychester, GU 51035",Credit Card,Books,3256,Yes,No
CUST_236,Nancy Brown,Female,nancybrown@aol.com,1/29/2025,"845 Alisha Manor North Stephenborough, LA 36021",Credit,Books,2897,Yes,Yes
CUST_237,Paul Jordan,Male,pauljordan@outlook.com,1/22/2025,Unit 1441 Box 5823 DPO AP 18539,PayPal,Home Appliances,3456,No,No
CUST_238,Chris Williams,Male,chriswilliams@aol.com,1/25/2025,"02185 Kelsey Lakes Ethantown, CA 67042",Mobile Payment,Groceries,4257,Yes,No
CUST_239,Colleen Peterson,Female,colleenpeterson@outlook.com,1/15/2025,"741 Alvarez Port Suite 007 Elizabethmouth, NJ 99444",Bank Transfer,Groceries,2171,No,No
CUST_240,Bonnie Rivers,Female,bonnierivers@hotmail.com,1/9/2025,"715 Martinez Canyon Apt. 622 South Joshuafurt, NY 34389",Credit Card,Groceries,3111,Yes,No
CUST_241,Kari Stewart,Female,unknown,1/14/2025,"9563 Ruben Row Leonardburgh, AR 45544",Bank Transfer,Books,4074,No,Yes
CUST_242,Tara Robinson,Female,tararobinson@outlook.com,1/20/2025,"74789 Hebert Burgs West Andrewton, VT 86434",PayPal,Books,1337,Yes,No
CUST_243,Stephanie Hamilton,Female,stephaniehamilton@yahoo.com,1/15/2025,"42977 Jonathan Branch West Cindybury, UT 46872",Mobile Payment,Books,4174,Yes,Yes
CUST_244,John Jackson,Male,johnjackson@hotmail.com,1/9/2025,USNS Kennedy FPO AA 75989,Bank Transfer,Electronics,1224,Yes,Yes
CUST_245,Jordan Christian,Male,jordanchristian@yahoo.com,1/17/2025,"08461 Kristen Motorway Suite 423 Walkerstad, IN 49300",PayPal,Electronics,292,No,Yes
CUST_246,Shannon Waller,Female,shannonwaller@yahoo.com,1/22/2025,"92226 Stewart Tunnel South Michael, CA 44775",Mobile Payment,Groceries,1173,No,No
CUST_247,Tasha Roberts,Female,tasharoberts@yahoo.com,1/4/2025,"6107 Rhodes Expressway South Emily, IL 93438",Bank Transfer,Electronics,2461,Yes,Yes
CUST_248,Shane Schmidt,Male,shaneschmidt@hotmail.com,1/11/2025,"81038 Johnny Roads Apt. 135 North Kristinafort, TN 83022",PayPal,Books,2892,Yes,Yes
CUST_249,James Myers,Male,jamesmyers@live.com,1/11/2025,"088 Ware Streets Apt. 629 Kevinmouth, ME 89738",BankTrans,Groceries,3995,No,No
CUST_250,Mark Richardson,Male,markrichardson@hotmail.com,1/2/2025,"770 Michele Tunnel West James, WA 56449",Mobile Payment,Groceries,1740,No,No
CUST_251,Samantha White,Female,samanthawhite@gmail.com,1/24/2025,"6275 Bailey Avenue Suite 973 Jessicaborough, NE 30533",Mobile Payment,Fashion,2921,No,No
CUST_252,Daniel Alvarado,Male,danielalvarado@live.com,1/18/2025,USNV Crosby FPO AA 66191,Cred,Electronics,3854,No,No
CUST_253,Sara Hamilton,Female,unknown,1/24/2025,"92003 Trevino Lights Suite 344 East Jessica, FM 81595",PayPal,Books,4545,Yes,No
CUST_254,Carla Craig,Female,unknown,1/7/2025,"1965 Paula Springs Longport, MP 47512",PayPal,Electronics,3125,No,Yes
CUST_255,Darren Duke,Male,darrenduke@yahoo.com,1/20/2025,"29308 Davis Haven Apt. 125 North Shaneside, RI 92728",PayPal,Fashion,3172,Yes,Yes
CUST_256,Andrea Hale,Female,andreahale@live.com,1/25/2025,"38540 Courtney Course Suite 710 Proctorborough, IA 28352",Bank,Home Appliances,1395,Yes,Yes
CUST_257,Michael Harvey,Male,michaelharvey@gmail.com,1/22/2025,"771 Tami Union Newmanberg, NM 81318",Credit Card,Books,4960,No,No
CUST_258,Todd Adkins,Male,toddadkins@aol.com,1/24/2025,"084 Andrea Vista Apt. 683 Angelahaven, IL 41904",PayPal,Home Appliances,2133,No,Yes
CUST_259,Daniel Woods,Male,danielwoods@outlook.com,1/14/2025,"PSC 8438, Box 2319 APO AP 51710",Credit Card,Electronics,4644,Yes,No
CUST_260,John Hill,Male,johnhill@outlook.com,1/29/2025,"99329 Evans Forks Glennville, KY 26160",Mobile Payment,Electronics,988,Yes,Yes
CUST_4901,Shawn Newman,Male,kperry@lewis.com,9/10/2021,"0410 Decker Inlet Smithside, MI 96155",Credit Card,Home Appliances,2127,Yes,Yes
CUST_4895,Robert Barnes,Male,emily09@gmail.com,6/16/2020,"1542 Lara Crossroad Apt. 969 Patriciafurt, CA 01080",PayPal,Groceries,4785,Yes,Yes
CUST_3362,Logan Carlson,Female,gadams@hotmail.com,6/10/2024,"17329 Jennifer Freeway Suite 515 North Anthonyhaven, NC 51932",Mobile Payment,Home Appliances,2546,Yes,Yes
CUST_6885,Isabel Oconnor,Female,sharonsalas@lopez.info,12/30/2022,"711 Evans Street Suite 370 Lake Matthew, PA 46003",Bank Transfer,Electronics,4425,Yes,No
CUST_2818,Evelyn Adams,Female,unknown,5/9/2023,Unit 6593 Box 2284 DPO AA 63086,PayPal,Fashion,2436,No,Yes
CUST_8687,Maria Fry,Female,maryho@jackson.com,5/21/2024,"4696 Laura Pike Michaelfort, NV 20077",Mobile Payment,Electronics,3371,No,No
CUST_4552,Emily Nelson,Male,simondanielle@hotmail.com,3/19/2022,"2381 Hernandez Mission New Eugene, KS 09431",Bank Transfer,Groceries,3296,Yes,No
CUST_1183,Kimberly Douglas,Female,xschultz@eaton.org,7/13/2024,USNV Choi FPO AE 56448,Bank,Groceries,3068,Yes,No
CUST_8858,Alexis Gibbs,Female,shart@yahoo.com,12/15/2020,"60666 Daniel Mission Alexport, NH 40032",Bank,Fashion,2056,Yes,No
CUST_8408,Larry Weaver,Male,clairethompson@pacheco.com,3/18/2022,"99301 Kenneth Neck East Scottton, NV 29162",PayPal,Groceries,576,Yes,Yes
CUST_8402,Gregory Jones,Male,robersonryan@cooper-willis.com,2/19/2021,"0826 Taylor Ford Apt. 890 West Wanda, NE 58251",Mobile Payment,Home Appliances,914,No,No
CUST_6824,Tiffany Scott,Female,garciajessica@yahoo.com,8/10/2022,"062 Carrie Roads Suite 418 Lake Paulberg, IA 31178",Credit Card,Fashion,2924,No,Yes
CUST_8990,Lauren White,Male,roachcody@bruce.com,9/15/2024,"866 Lawrence Locks West Zachary, WA 39476",Mobile Payment,Home Appliances,3553,No,No
CUST_9287,Nichole Fuentes,Female,unknown,6/2/2024,"7668 Davis Avenue Suite 451 Foxland, MD 50829",Credit Card,Electronics,1101,Yes,No
CUST_8326,David Hunter,Male,brianbarnett@thomas.org,11/7/2020,"865 Teresa Forest Apt. 523 New Mark, GA 52123",BankTrans,Fashion,4265,Yes,No
CUST_5570,Brandon Powell,Male,dwaynefrench@gmail.com,11/17/2023,"65380 David Mountains Fordfurt, MT 80941",Bank Transfer,Electronics,3530,Yes,Yes
CUST_6076,Brad Lewis,Male,hensleytricia@yahoo.com,8/16/2024,"01930 Leblanc Station Lake Russell, AK 31445",Mobile Payment,Home Appliances,1423,Yes,No
CUST_5685,Margaret Salazar,Female,sking@patton.com,4/24/2024,"38587 Jennifer Canyon Suite 774 North Joshuaton, NC 98667",BankTrans,Fashion,3666,No,Yes
CUST_4941,Nancy Johnston,Female,betty02@robinson.info,9/6/2023,"371 Robin Dam West Sheri, VT 63409",Bank Transfer,Home Appliances,2735,Yes,No
CUST_9561,Gail Larsen,Male,allisonpowell@thompson.org,9/20/2023,Unit 3197 Box 3108 DPO AE 94754,Bank Transfer,Groceries,961,Yes,No
CUST_6496,Tracey Goodwin,Male,unknown,11/19/2024,"865 Whitney Points Suite 824 Stephenfurt, TX 19992",Bank,Fashion,3784,Yes,No
CUST_2029,Laurie Lee,Female,danielle98@gmail.com,1/1/2021,"2704 Carey Manors Lake Matthewside, MT 32077",PayPal,Electronics,72,No,No
CUST_5093,Monique Gray,Male,john94@williams.com,10/19/2020,"421 Stevenson Alley Suite 279 West Ann, OK 83378",PayPal,Electronics,2331,No,No
CUST_8066,Daniel Stanley,Male,stoutallison@gmail.com,9/20/2021,"8137 Christopher Cape South Jason, SC 31382",Bank Transfer,Electronics,1040,Yes,Yes
CUST_4430,Joshua Mcmillan,Female,katieoconnell@gordon-colon.com,9/2/2021,"0353 Erickson Ports Apt. 256 North Troy, OH 34139",Mobile Payment,Home Appliances,2335,Yes,No
CUST_7839,Curtis Cummings,Male,joannawilson@hotmail.com,10/5/2020,"277 John Roads Krystalmouth, KS 20713",Mobile Payment,Home Appliances,1256,Yes,Yes
CUST_8654,Shirley Hoover,Male,qmartinez@yahoo.com,6/16/2022,USS Jones FPO AP 31432,Credit Card,Groceries,1828,No,No
CUST_8156,James Mills,Male,unknown,9/18/2024,"5050 Coleman Viaduct Apt. 610 Port David, MI 49680",PayPal,Home Appliances,3630,No,No
CUST_7889,John Palmer,Male,martinezalexander@ortiz-torres.net,4/16/2022,"518 Hicks Drive Apt. 807 Johntown, VA 17541",Bank Transfer,Fashion,307,Yes,Yes
CUST_9977,Mercedes Ramirez,Male,jessecastillo@thompson-benjamin.com,6/22/2024,"026 Ramirez Estates Apt. 293 New Justin, VT 07175",Credit Card,Groceries,3334,No,No
CUST_4021,Judy Davis,Female,lyonsdanielle@hotmail.com,7/8/2023,"95563 Wong Hill Apt. 932 Lake Roberto, IN 40613",Bank Transfer,Groceries,259,No,Yes
CUST_8093,Jose Zimmerman,Female,briancarlson@yahoo.com,8/7/2022,"5285 Scott Terrace Lake Cynthiaside, NV 68362",Credit,Electronics,118,Yes,Yes
CUST_7937,Michael Gillespie,Female,daltonnathan@mooney-roach.com,5/17/2023,"PSC 2652, Box 4418 APO AE 52080",PayPal,Home Appliances,3977,No,No
CUST_1732,Valerie Charles,Male,michael63@zuniga-burnett.biz,4/6/2020,"9657 Brandon Estates Suite 777 Lake Alex, WA 18955",Bank Transfer,Electronics,2511,No,No
CUST_9610,John Barber,Female,david52@strickland.org,8/21/2020,"567 Davidson Rue New Stanleymouth, OH 01836",PayPal,Fashion,4861,Yes,No
CUST_3958,Jason Bernard,Male,jhutchinson@cook-lopez.com,5/9/2021,"0685 Melissa Court Petersonland, MI 63634",Credit Card,Groceries,4063,Yes,No
CUST_9469,Misty Preston,Female,wfrazier@gmail.com,1/20/2022,"70626 Brian Circles Apt. 570 West Gabrielchester, KS 83233",Bank Transfer,Fashion,4397,No,No
CUST_2557,Donald Hernandez Md,Female,paul69@hotmail.com,12/18/2022,"02767 Carrillo Highway North Jacobchester, ND 53418",Bank Transfer,Home Appliances,3254,Yes,Yes
CUST_7585,Natalie Pace,Female,pwhitehead@king-osborn.com,1/24/2024,"71119 Michael Point West Teresaberg, PA 59538",Cred,Groceries,4608,Yes,Yes
CUST_9235,Wayne Compton,Male,kellylyons@hotmail.com,11/12/2023,Unit 6585 Box 3092 DPO AE 97893,PayPal,Groceries,1529,No,Yes
CUST_2524,Holly Dyer,Female,thomasbrittany@gmail.com,6/11/2024,"779 Hicks Loaf North Ashleeborough, HI 30633",PayPal,Groceries,4263,No,No
CUST_5551,Richard George,Female,kimberly06@gmail.com,7/23/2021,"55095 Amanda Courts Stephenport, IN 23679",Mobile Payment,Electronics,725,Yes,No
CUST_2153,Michael Delgado,Female,ugoodman@yahoo.com,8/14/2024,"9266 Lewis Terrace New Nathanielbury, AL 81215",Mobile Payment,Fashion,3684,Yes,No
CUST_3643,Cheryl Hurst,Female,hernandezjessica@solomon.com,3/23/2024,"PSC 4966, Box 7023 APO AE 51672",BankTrans,Home Appliances,4265,No,Yes
CUST_4681,Vincent Allen,Female,mortoncynthia@yahoo.com,2/11/2022,"998 Brandon Cove Apt. 821 East Pamelaton, OH 35633",PayPal,Electronics,3600,Yes,Yes
CUST_4041,Tony Wilcox,Female,lawrence92@smith.info,9/26/2024,"76543 Karen Terrace Apt. 704 Deborahborough, KS 80524",Bank Transfer,Fashion,2745,No,Yes
CUST_6932,Mark Huerta,Female,unknown,2/6/2024,"4422 Wright Isle Apt. 142 Pennyview, DE 12701",Bank,Home Appliances,4756,No,No
CUST_4463,Chad Stevenson,Male,steven64@yahoo.com,7/24/2020,"8452 Wiley Island Apt. 410 Carrville, WI 36427",PayPal,Electronics,1444,Yes,Yes
CUST_7642,Selena Mason,Female,unknown,2/12/2024,"0635 Ramsey Walks Jeffreychester, WY 13895",Mobile Payment,Home Appliances,1931,No,No
CUST_3580,Nicholas Nelson,Female,unknown,4/1/2020,"3246 Matthew Mountain Apt. 639 Alanmouth, MO 34708",PayPal,Home Appliances,1837,No,Yes
CUST_8017,Katherine Nguyen,Female,ncobb@hotmail.com,11/21/2020,"20716 Catherine Rest Boylefort, PA 86793",Credit Card,Electronics,641,No,No
CUST_3182,Kathleen Henry,Male,thomasvicki@hotmail.com,4/25/2022,"032 Garcia Lights Apt. 675 Port Gabrielville, MN 95415",PayPal,Groceries,3948,No,No
CUST_3641,Mary Contreras,Female,unknown,2/24/2023,"890 Jackson Falls Lindseymouth, TX 45009",Credit Card,Home Appliances,1399,No,Yes
CUST_4611,Ronald Allen,Male,smithangelica@boyd.com,2/18/2020,"227 Marshall Orchard Suite 644 Port Kelly, IA 99596",PayPal,Fashion,4732,Yes,No
CUST_4742,Jordan Smith,Female,baxterjulie@lee-king.org,5/16/2024,"116 Kimberly Lock Suite 674 Lake Kyle, TN 14917",PayPal,Groceries,1899,No,No
CUST_4403,Joshua Potter,Male,lhartman@diaz.com,12/13/2021,"529 Melissa Motorway West Savannahfurt, UT 11596",Mobile Payment,Groceries,2272,No,No
CUST_7710,Melissa Hill,Female,barbara18@flores.com,2/17/2021,"995 Carney Springs Suite 622 Ramosville, AK 57823",Credit Card,Groceries,1793,No,No
CUST_5807,Bryan Haley,Male,brennancharles@yahoo.com,2/5/2024,"632 Pollard Ferry Suite 876 Barbaraside, IA 70406",Bank Transfer,Electronics,2225,Yes,Yes
CUST_5324,Kristine Estes,Female,william04@yahoo.com,9/7/2021,"044 Chambers Circle Suite 202 West Victoriahaven, NE 77486",Credit Card,Home Appliances,4572,Yes,Yes
CUST_2194,Mary Villarreal,Female,sarahrichardson@hotmail.com,4/17/2021,"368 Kennedy Wall Apt. 362 East Michaelside, SC 21318",Mobile Payment,Home Appliances,2640,No,Yes
CUST_1815,Linda Austin,Male,jeffreyellis@hotmail.com,8/28/2022,USCGC Allen FPO AA 80144,Bank Transfer,Home Appliances,2700,No,Yes
CUST_4419,Mark Anthony,Female,dustin53@hotmail.com,5/28/2022,"67271 Hendricks Way South Robert, ID 56379",Credit Card,Electronics,762,No,Yes
CUST_1406,Corey Jones,Female,hburton@gmail.com,12/24/2022,"960 Brandon Prairie Apt. 537 Lesterport, IL 62467",Bank Transfer,Groceries,1412,Yes,Yes
CUST_1910,Corey Rios,Male,stephen29@yahoo.com,10/9/2021,"332 Carter Junction North Madison, HI 34905",Credit Card,Electronics,4845,No,No
CUST_3416,Holly Benjamin,Male,qbaker@long.com,1/2/2025,"15640 Phillips Harbors Suite 704 Rebeccaton, LA 03975",Bank,Home Appliances,1929,No,No
CUST_2022,John Stewart,Female,freed@yahoo.com,3/24/2023,"929 James Expressway Jamesmouth, AL 24510",Mobile Payment,Fashion,3463,No,No
CUST_5368,April Wolfe,Female,ramirezjay@parsons.info,2/5/2020,"2734 Daniel Trace Suite 867 Port Christopher, AK 97616",Credit Card,Fashion,2409,Yes,No
CUST_7735,Melissa Thompson,Male,davidedwards@adams.biz,3/4/2020,"1224 Lopez Wall Suite 642 East John, IN 41163",Mobile Payment,Home Appliances,5093,No,Yes
CUST_6464,Michael Brock,Female,twilliams@romero.info,9/1/2020,"99428 Julian Plains Suite 655 New Dawn, LA 43608",PayPal,Fashion,4785,Yes,Yes
CUST_5042,Annette Hunter,Male,gmiller@hahn.com,7/11/2024,"260 Tammy Gardens Port Angela, NV 72363",Pay,Fashion,4693,Yes,No
CUST_3936,Colleen Price,Male,mark01@gmail.com,5/20/2024,"3157 Simmons Trail South Dwaynemouth, PA 27748",Credit Card,Home Appliances,3869,Yes,Yes
CUST_9237,Gregory Edwards,Female,janice48@yahoo.com,11/8/2023,"55344 Smith Crescent Suite 421 Charleshaven, MO 42771",Credit Card,Groceries,3140,No,No
CUST_4942,Wayne Williamson,Male,gibbskimberly@tanner.com,5/19/2021,"3809 Deborah Cape Suite 462 Barbarabury, SC 38810",Crdit Card,Fashion,2556,No,No
CUST_3914,Morgan Thomas,Female,haleybullock@yahoo.com,10/3/2020,"9041 Hinton Camp Suite 979 North Jim, VT 51539",BankTrans,Groceries,4610,No,Yes
CUST_5153,Steven Ramirez,Female,jill85@pruitt.com,11/11/2024,"501 Burns Gateway Suite 163 North Brian, VT 95107",Mobile Payment,Groceries,533,Yes,No
CUST_9888,Jo Nelson,Male,opace@williamson-ortiz.com,2/27/2022,"16226 Huff Square Jenniferside, IN 41870",Mobile Payment,Home Appliances,3608,No,Yes
CUST_1429,Jeremiah Hudson,Female,unknown,4/9/2022,"1904 Jacobson Row Suite 203 South Lisaburgh, UT 24472",Bank Transfer,Home Appliances,2392,No,Yes
CUST_7759,Kimberly Jones,Male,maxwellanthony@torres-alvarado.org,3/18/2024,"3078 Matthew Summit Apt. 986 North Kathy, MS 62932",PayPal,Fashion,3877,No,No
CUST_4947,Matthew Burke,Female,unknown,8/3/2022,"7381 Christopher Light Apt. 854 West Nicholas, NV 18173",PayPal,Groceries,4595,No,No
CUST_3383,Anna Long,Male,zburgess@hotmail.com,5/20/2021,"400 Riley Turnpike Suite 367 Richardport, ID 39670",Mobile Payment,Groceries,219,No,Yes
CUST_1393,Lisa Tucker,Female,sarah61@hotmail.com,10/28/2021,"0052 Donald Loaf West Amandaland, CT 96341",Mobile Payment,Groceries,289,Yes,No
CUST_9305,Aaron Mcmahon,Female,thompsonstephanie@gonzalez.com,1/8/2022,"0054 Tyler Row Suite 903 New Rodneybury, ID 81611",PayPal,Groceries,2627,Yes,No
CUST_9162,Natalie Reed,Male,monica01@evans.com,8/2/2022,"52449 Middleton Estate Suite 931 East Tiffany, WI 96711",Bank,Groceries,3653,No,Yes
CUST_1841,Rebecca Blake,Male,russellphyllis@hotmail.com,10/4/2023,"4167 Richard Manor Apt. 304 Castilloberg, MN 22522",Bank Transfer,Home Appliances,3048,Yes,No
CUST_7127,David Bolton,Male,emily30@smith.org,2/20/2020,"948 Curtis Station West Lucas, UT 24106",Mobile Payment,Groceries,901,Yes,No
